0	2	3	-0.2824506781
0	2	4	-0.0952613422
0	2	5	-0.5440079127
0	2	6	-0.1808227694
0	2	7	-0.5442081606
0	2	8	-0.3792000948
0	2	9	-0.1914649571
1	6	7	-0.4304915440
1	6	8	-0.1112076234
1	6	9	-0.0551914977
1	7	8	0.0001786491
1	7	9	-0.2834070840
1	4	5	-0.1893511000
1	4	6	0.0012241354
1	4	7	-0.0579644677
1	4	8	-0.2749091548
1	4	9	-0.4601453590
1	8	9	-0.6374609249
2	4	5	-0.7218754619
2	4	6	-0.1682088023
2	4	7	-0.1175298864
2	4	8	-0.7249247830
2	4	9	-0.0969603461
0	1	2	-0.4416945762
0	1	3	-0.4045587740
0	1	4	-0.1727324789
0	1	5	-0.2742941225
0	1	6	-0.2352204979
0	1	7	-0.3089280101
0	1	8	-0.0527036386
0	1	9	-0.7007843711
2	7	8	-0.3918848797
2	7	9	-0.1542189118
3	8	9	-0.7510813694
0	5	6	-0.4080516267
0	5	7	-0.2826988629
0	5	8	-0.6693186270
0	5	9	-0.3919067344
2	5	6	-0.6753928747
2	5	7	-0.7885348623
2	5	8	-1.4693930713
2	5	9	-0.2128861285
3	7	8	-0.0240933838
3	7	9	-0.2257212280
0	8	9	-0.4983112230
2	3	4	-0.6710087244
2	3	5	-0.6192188702
2	3	6	0.0006426842
2	3	7	-0.2911993714
2	3	8	-0.1952090377
2	3	9	-0.0387714244
3	6	7	-0.3841293700
3	6	8	-0.5669025808
3	6	9	-0.5651236975
0	3	4	-0.0145005309
0	3	5	-0.5958914818
0	3	6	-0.2442572163
0	3	7	-0.0566086925
0	3	8	-0.0430788109
0	3	9	-0.5088422497
2	6	7	-0.5221959809
2	6	8	-0.1540886842
2	6	9	-0.0233075297
3	5	6	-0.3785785745
3	5	7	-0.4891206271
3	5	8	-0.1022693112
3	5	9	-1.0690217495
0	4	5	-0.6456010735
0	4	6	-0.4191621062
0	4	7	-0.5414495154
0	4	8	-0.5829119143
0	4	9	-0.3948582945
2	8	9	-0.0841875552
3	4	5	-0.7373175781
3	4	6	-0.1687685230
3	4	7	-0.6552287950
3	4	8	-0.2502375901
3	4	9	-0.3717495142
1	2	3	-0.2504793405
1	2	4	-0.8498549650
1	2	5	-1.3474400176
1	2	6	0.0070089774
1	2	7	-0.0814637990
1	2	8	-1.3901488266
1	2	9	-0.0306997646
4	5	6	-0.4623061318
4	5	7	-0.7835612255
4	5	8	-1.0026622018
4	5	9	-1.0254246757
4	6	7	-0.1753185648
4	6	8	-0.4382390769
4	6	9	-0.0904755920
1	3	4	-0.5051282725
1	3	5	-0.0442199360
1	3	6	-0.3442961992
1	3	7	-0.1753218853
1	3	8	-0.0863727017
1	3	9	-1.1429868884
4	7	8	-0.1416909041
4	7	9	-0.2174411019
4	8	9	-0.6479375294
1	5	6	0.0005372825
1	5	7	-0.1517479137
1	5	8	-0.1324365656
1	5	9	-0.4867950342
5	6	7	-1.8471592212
5	6	8	-1.0720128800
5	6	9	-0.2511027358
5	7	8	-0.6266939866
5	7	9	-0.3065229215
0	6	7	-0.3809059323
0	6	8	-0.5133349513
0	6	9	-1.1789250147
5	8	9	-1.1002939943
6	7	8	-0.5869537841
6	7	9	0.0130428164
0	7	8	-0.6542948845
0	7	9	-0.3561755791
6	8	9	-0.6473059811
7	8	9	-0.2328784728
