0	2	3	-0.3861227702
0	2	4	-0.5352230954
0	2	5	-0.9041279862
0	2	6	-0.3119773892
0	2	7	-0.7308782515
0	2	8	-0.4793032417
0	2	9	-0.0291479268
1	6	7	-0.2266050015
1	6	8	-1.2654022028
1	6	9	0.0862215168
1	7	8	-0.4437797643
1	7	9	-0.1561639957
0	8	9	-1.1926465270
1	8	9	-0.9983916207
2	4	5	-4.6865764444
2	4	6	-0.5691928134
2	4	7	-0.4627076509
2	4	8	-1.0374707143
2	4	9	-0.0263835859
0	1	2	-0.5440548483
0	1	3	-0.6502703388
0	1	4	-0.2573782097
0	1	5	-0.4753519606
0	1	6	-0.5615693336
0	1	7	-0.6711207115
0	1	8	-0.4064357608
0	1	9	-0.7181355012
2	3	4	-0.8589137915
2	3	5	-0.3164011310
2	3	6	-0.0003014038
2	3	7	-0.1816178766
2	3	8	-1.7151966692
2	3	9	-0.0040924599
3	8	9	-1.8966685720
1	5	6	-1.2156755592
1	5	7	-0.4700292446
1	5	8	-0.0205564006
1	5	9	-1.9109269163
2	8	9	0.0140779534
3	4	5	-0.8730963769
3	4	6	-0.9525734906
3	4	7	-0.4473162178
3	4	8	-1.2391461808
3	4	9	-0.2873599674
0	7	8	-1.4540692524
0	7	9	-0.1638490257
2	5	6	-0.0391151881
2	5	7	-0.5080813486
2	5	8	-0.0229736146
2	5	9	-1.3049239018
3	7	8	-0.5141372584
3	7	9	-0.0720148180
0	4	5	-0.5888887836
0	4	6	-0.3738431568
0	4	7	-0.7255480686
0	4	8	-0.2903072763
0	4	9	-0.0642180590
2	6	7	-0.4596772255
2	6	8	-2.1028609154
2	6	9	-0.1312453950
3	6	7	-0.2346075204
3	6	8	-4.1700183247
3	6	9	-3.5206688709
0	3	4	-0.0908342237
0	3	5	-1.0262306213
0	3	6	-0.6788024150
0	3	7	-0.3006273407
0	3	8	-0.3379998482
0	3	9	-2.1120790376
2	7	8	-0.1208491949
2	7	9	-0.5018958141
3	5	6	-2.0030459580
3	5	7	-1.1963098642
3	5	8	-0.2421897339
3	5	9	-0.6302262444
1	3	4	-0.7997363667
1	3	5	-0.3824673932
1	3	6	-0.2056455393
1	3	7	-0.3942280277
1	3	8	-0.2031741448
1	3	9	-0.7123954794
4	6	7	-2.0812006125
4	6	8	-1.5565370675
4	6	9	0.0810698765
4	8	9	-0.9264351535
0	6	7	-1.2863940574
0	6	8	-1.4971353781
0	6	9	-3.4762015595
4	5	6	-0.6885546831
4	5	7	-3.0996559621
4	5	8	-0.1600320225
4	5	9	-0.8103828448
4	7	8	-0.5082807897
4	7	9	-0.0352742094
1	4	5	-3.2749385390
1	4	6	-0.6515067678
1	4	7	-0.4278133772
1	4	8	-1.2056472173
1	4	9	-0.1327833118
5	6	7	-2.1742173524
5	6	8	-1.3366379784
5	6	9	-0.3040692161
5	7	8	-1.3387581208
5	7	9	-1.5846016510
0	5	6	-1.1612126157
0	5	7	-5.4578855134
0	5	8	-0.1695546359
0	5	9	-1.3853322004
5	8	9	-0.4358246172
6	7	8	-3.5997847442
6	7	9	-1.8428955084
1	2	3	-0.2976929367
1	2	4	-1.2515892109
1	2	5	-0.2763970829
1	2	6	-0.0425980005
1	2	7	0.0002626149
1	2	8	-0.0109523127
1	2	9	0.0280490082
6	8	9	-1.6754122053
7	8	9	-0.4096589853
