0	2	3	-1.1855616011
0	2	4	-0.7232159799
0	2	5	-2.2799891210
0	2	6	-0.5521864422
0	2	7	-1.2216884130
0	2	8	-2.0787710682
0	2	9	-0.1485973361
1	6	7	-0.2754786643
1	6	8	-0.2015499743
1	6	9	-0.1219343261
1	7	8	-0.7287153511
1	7	9	-0.1259115374
0	3	4	-0.0498259199
0	3	5	-0.7433928780
0	3	6	-0.2422916799
0	3	7	-0.3879323709
0	3	8	-0.2894905824
0	3	9	-1.2832870558
1	8	9	-1.3066271367
2	3	4	-1.9326628589
2	3	5	-0.7429393661
2	3	6	0.0007190209
2	3	7	-0.2107364633
2	3	8	-2.3997450763
2	3	9	-0.0138864705
0	1	2	-0.6143671042
0	1	3	-0.5317646966
0	1	4	-0.5081052541
0	1	5	-0.2715256907
0	1	6	-0.3185262064
0	1	7	-0.7801032215
0	1	8	-0.3963978368
0	1	9	-0.2807227117
2	4	5	-1.7320431396
2	4	6	-0.3230438277
2	4	7	-0.2083816009
2	4	8	-0.9415306911
2	4	9	-0.0312059009
2	7	8	-0.4296916922
2	7	9	-0.4385152717
0	4	5	-0.5411528999
0	4	6	-0.3039193254
0	4	7	-0.9421832198
0	4	8	-0.3921443089
0	4	9	-0.7606691689
2	5	6	-0.8010146218
2	5	7	-1.0917176462
2	5	8	-1.5217844598
2	5	9	-0.5454387835
2	6	7	-1.7427401164
2	6	8	-2.5926933864
2	6	9	-0.0204506340
0	7	8	-0.9707325756
0	7	9	-0.2619487368
3	6	7	-0.1437113631
3	6	8	-0.6010098124
3	6	9	-0.7970396291
3	8	9	-1.3447754435
0	6	7	-0.4632708489
0	6	8	-1.4405375000
0	6	9	-1.3824492515
2	8	9	-0.3353541044
3	5	6	-0.5016819443
3	5	7	-1.4607924617
3	5	8	-0.0905642107
3	5	9	-0.4799036850
1	4	5	-0.9956416743
1	4	6	-0.2144151253
1	4	7	-0.9487949389
1	4	8	-0.7043268906
1	4	9	-0.6475416943
4	7	8	-0.2453164425
4	7	9	-0.2366833487
4	8	9	-0.7776472469
0	5	6	-1.0132903323
0	5	7	-2.2674082917
0	5	8	-0.4179225474
0	5	9	-0.5568544068
3	4	5	-0.4565057858
3	4	6	-0.1315025107
3	4	7	-0.5513005281
3	4	8	-0.5381401074
3	4	9	-0.2859617102
4	6	7	-0.2752537908
4	6	8	-0.7190042760
4	6	9	-0.0975972699
1	2	3	-0.1860538839
1	2	4	-1.2414336602
1	2	5	-0.1397977851
1	2	6	-0.0033043245
1	2	7	-0.1181179421
1	2	8	-2.3741107442
1	2	9	-0.0312827847
3	7	8	-0.3385573947
3	7	9	-0.1598006970
4	5	6	-0.8812341607
4	5	7	-1.4678230632
4	5	8	-0.7662227670
4	5	9	-1.1605855187
0	8	9	-1.8419601931
5	6	7	-2.5318936855
5	6	8	-0.6246784872
5	6	9	-0.1640673914
5	7	8	-0.8013975204
5	7	9	-0.5214232201
1	5	6	-0.2571334240
1	5	7	-0.1553198989
1	5	8	-0.1334430278
1	5	9	-0.1295020222
6	8	9	-1.5768256745
7	8	9	-0.3714552604
1	3	4	-0.5175488837
1	3	5	-0.1302476559
1	3	6	-0.1830509058
1	3	7	-0.5427303301
1	3	8	-0.2268251517
1	3	9	-1.0927093687
5	8	9	-1.3554834973
6	7	8	-0.6924056755
6	7	9	-0.0821398019
