0	2	3	-0.1068889210
0	2	4	-0.0356297893
0	2	5	-0.2639740184
0	2	6	-0.3187718496
0	2	7	-0.2119145051
0	2	8	-0.1097299056
0	2	9	-0.0803813219
1	6	7	-0.1785063620
1	6	8	-0.0647302356
1	6	9	-0.2156701222
1	8	9	-0.2263962819
0	6	7	-0.1551737469
0	6	8	-0.2523014624
0	6	9	-0.5731436977
2	6	7	-0.1264969201
2	6	8	-0.0691472468
2	6	9	-0.0876448339
2	8	9	-0.0549306631
0	1	2	-0.1869290384
0	1	3	-0.4045587740
0	1	4	-0.1797551380
0	1	5	-0.4796705373
0	1	6	-0.2264933974
0	1	7	-0.3065506803
0	1	8	-0.2524873331
0	1	9	-0.6091723006
1	7	8	-0.0746257783
1	7	9	-0.3214926582
2	3	4	-0.5510834704
2	3	5	-0.1482615840
2	3	6	-0.0213629415
2	3	7	-0.0697688221
2	3	8	-0.0501825280
2	3	9	-0.0729255719
0	3	4	-0.0308509843
0	3	5	-0.5222085484
0	3	6	-0.1537322131
0	3	7	-0.0811069487
0	3	8	-0.0179582537
0	3	9	-0.3677574844
2	4	5	-0.4168639011
2	4	6	-0.3825948866
2	4	7	-0.0508827846
2	4	8	-0.2499190449
2	4	9	-0.0519835543
3	6	7	-0.0773920308
3	6	8	-0.1524230587
3	6	9	-0.6159111734
0	8	9	-0.3298201897
2	5	6	-0.3087938817
2	5	7	-0.5099933330
2	5	8	-0.2301575604
2	5	9	-0.6264546412
3	5	6	-0.3155052491
3	5	7	-0.2652489118
3	5	8	-0.0481543109
3	5	9	-0.2286234884
0	5	6	-0.3870994733
0	5	7	-0.2461627787
0	5	8	-0.4209933519
0	5	9	-0.0722737119
2	7	8	-0.4698690377
2	7	9	-0.1704578182
3	4	5	-0.6340780603
3	4	6	-0.3131449709
3	4	7	-0.6594990588
3	4	8	-0.2129505372
3	4	9	-0.0629913588
0	4	5	-0.7090156393
0	4	6	-0.6285856721
0	4	7	-0.5530891879
0	4	8	-0.7373344558
0	4	9	-0.0478315081
3	7	8	-0.0090057827
3	7	9	-0.1163735217
4	6	7	-0.2442510052
4	6	8	-0.3687658027
4	6	9	-0.4265715562
1	5	6	-0.0475618349
1	5	7	-0.2134202119
1	5	8	-0.0707148352
1	5	9	-0.2561864151
4	7	8	-0.2912792408
4	7	9	-0.1747643543
4	8	9	-0.3510286477
1	4	5	-0.4475051153
1	4	6	-0.1285609075
1	4	7	-0.1199380861
1	4	8	-0.6182979238
1	4	9	-0.1058663886
3	8	9	-0.4818608570
4	5	6	-0.9572148145
4	5	7	-0.7884885262
4	5	8	-0.7136740246
4	5	9	-0.2460465205
0	7	8	-0.6349215594
0	7	9	-0.0384744646
5	6	7	-1.0974872676
5	6	8	-0.6340792183
5	6	9	-0.3417087853
5	7	8	-0.2050566708
5	7	9	-0.2492780945
1	2	3	-0.2091529582
1	2	4	-1.0203804169
1	2	5	-0.4232417727
1	2	6	-0.0555924058
1	2	7	-0.0103734660
1	2	8	-0.2604116840
1	2	9	-0.0188848762
5	8	9	-0.2716007346
6	8	9	-0.3880850124
1	3	4	-0.4250896157
1	3	5	-0.0583217969
1	3	6	-0.1376866283
1	3	7	-0.1624493933
1	3	8	-0.1160717113
1	3	9	-0.6854473415
6	7	8	-0.4509903542
6	7	9	-0.1395534725
7	8	9	-0.1829899078
