0	5	6	-0.0631038764
0	5	7	-6.5050129527
0	5	8	-3.1134876549
0	5	9	0.0298112978
1	6	7	-0.2939430898
1	6	8	-1.6280553696
1	6	9	0.0343381812
1	8	9	-0.9464112962
0	2	3	-0.3940770455
0	2	4	-1.2892145132
0	2	5	-2.4515958945
0	2	6	-7.7541439390
0	2	7	-0.6346897453
0	2	8	-0.8066273673
0	2	9	-0.4802768189
1	7	8	-0.7327678163
1	7	9	-0.2407840679
2	4	5	-2.8669193338
2	4	6	-1.8192165062
2	4	7	-0.8667534082
2	4	8	-3.1882347621
2	4	9	-0.0683499580
0	6	7	-13.5143259165
0	6	8	-10.1688042243
0	6	9	-1.1178750525
2	6	7	-0.5531591798
2	6	8	-2.1115185027
2	6	9	-4.5724250139
2	8	9	-0.0422777654
1	4	5	-0.5153592490
1	4	6	0.4361409913
1	4	7	-0.4150909364
1	4	8	-2.9384935258
1	4	9	0.0608971649
3	6	7	-0.6175181932
3	6	8	-1.9120789365
3	6	9	-1.7278002726
4	6	7	-6.4941621071
4	6	8	-2.8734691375
4	6	9	0.0193920728
0	3	4	-1.7512217619
0	3	5	-2.6820785457
0	3	6	-7.0354731711
0	3	7	-0.1761764708
0	3	8	-0.4082025253
0	3	9	-0.3531222180
3	7	8	-0.1977248924
3	7	9	-0.2245329308
4	8	9	-0.5472392087
0	8	9	-0.4857767618
3	8	9	-1.6199234598
4	7	8	-0.8221821723
4	7	9	-0.2340113709
0	1	2	-0.6310515083
0	1	3	-2.1391500167
0	1	4	-0.0863803833
0	1	5	-1.8516370137
0	1	6	-2.5562133937
0	1	7	-0.9454703662
0	1	8	-14.0579821938
0	1	9	-2.1456757440
2	5	6	-0.2388622618
2	5	7	-0.7190529595
2	5	8	-0.2202617935
2	5	9	-1.1329751841
3	4	5	-2.2097169585
3	4	6	-7.3619518299
3	4	7	-0.7367334854
3	4	8	-1.2312873097
3	4	9	-2.2687459064
0	7	8	-1.9173384745
0	7	9	-0.2468296725
3	5	6	-3.0191912901
3	5	7	-0.7010484658
3	5	8	-0.2597507251
3	5	9	-4.8719987688
4	5	6	-0.0828085629
4	5	7	-1.7806014153
4	5	8	-0.1733034145
4	5	9	-0.6021602191
1	3	4	-9.4968974450
1	3	5	-0.5729618900
1	3	6	-0.8647167639
1	3	7	-0.2648941616
1	3	8	-0.5079227115
1	3	9	-0.2611971669
5	6	7	-2.7108879941
5	6	8	-0.1041143793
5	6	9	0.0856283182
5	8	9	-2.7769483454
1	2	3	-0.1568404394
1	2	4	0.0122827080
1	2	5	0.0113935867
1	2	6	-0.5677656800
1	2	7	-0.0131115500
1	2	8	-0.0477181656
1	2	9	0.0080209579
5	7	8	-0.8873361807
5	7	9	-5.7601672347
6	7	8	-3.8811117505
6	7	9	-2.1698027807
1	5	6	-0.1017530278
1	5	7	-0.2152737093
1	5	8	-1.0145050408
1	5	9	-0.6929070732
6	8	9	-1.2537020272
7	8	9	-0.6150101640
0	4	5	-0.1056151435
0	4	6	-0.0067352939
0	4	7	-1.5098072259
0	4	8	-0.0900175762
0	4	9	-0.0526849761
2	3	4	-4.4195822245
2	3	5	-0.7854922124
2	3	6	-0.6116821627
2	3	7	-0.7995029598
2	3	8	-0.8415477027
2	3	9	-0.4655986694
2	7	8	-0.1568813065
2	7	9	-0.9384944095
